"StichtagDatJahr","QuarSort","QuarCd","QuarLang","SteuerTarifSort","SteuerTarifCd","SteuerTarifLang","SteuerEinkommen_p50","SteuerEinkommen_p25","SteuerEinkommen_p75"
1999,11,"011","Rathaus",0,"00","Grundtarif",39.9,18.7,65.2
1999,11,"011","Rathaus",1,"01","Verheiratetentarif",80.4,48.1,128
1999,11,"011","Rathaus",2,"02","Einelternfamilientarif",44.6,25,87.5
1999,12,"012","Hochschulen",0,"00","Grundtarif",31.05,12.4,55.2
1999,12,"012","Hochschulen",1,"01","Verheiratetentarif",89.2,52,178.7
1999,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
1999,13,"013","Lindenhof",0,"00","Grundtarif",43.7,20,76
1999,13,"013","Lindenhof",1,"01","Verheiratetentarif",106.7,72.3,162
1999,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
1999,14,"014","City",0,"00","Grundtarif",31.3,13.9,61.4
1999,14,"014","City",1,"01","Verheiratetentarif",69.8,43.3,95
1999,14,"014","City",2,"02","Einelternfamilientarif",,,
1999,21,"021","Wollishofen",0,"00","Grundtarif",36.85,19.8,55.4
1999,21,"021","Wollishofen",1,"01","Verheiratetentarif",67.8,48.4,94.95
1999,21,"021","Wollishofen",2,"02","Einelternfamilientarif",38.6,21.75,57.75
1999,23,"023","Leimbach",0,"00","Grundtarif",33.3,19.1,50.55
1999,23,"023","Leimbach",1,"01","Verheiratetentarif",66.2,47.55,91.4
1999,23,"023","Leimbach",2,"02","Einelternfamilientarif",41.7,24.65,57.2
1999,24,"024","Enge",0,"00","Grundtarif",43.4,20.5,67.7
1999,24,"024","Enge",1,"01","Verheiratetentarif",80.6,53,131.4
1999,24,"024","Enge",2,"02","Einelternfamilientarif",39.7,20.1,72
1999,31,"031","Alt-Wiedikon",0,"00","Grundtarif",36.8,20.4,55
1999,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",62.1,40,90
1999,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",35.6,22.9,50
1999,33,"033","Friesenberg",0,"00","Grundtarif",26.5,12.2,43.4
1999,33,"033","Friesenberg",1,"01","Verheiratetentarif",61.5,46.1,79.9
1999,33,"033","Friesenberg",2,"02","Einelternfamilientarif",35.15,19.55,46.75
1999,34,"034","Sihlfeld",0,"00","Grundtarif",32.3,17.4,49.25
1999,34,"034","Sihlfeld",1,"01","Verheiratetentarif",55.1,37,74.2
1999,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",30.4,15.1,43.4
1999,41,"041","Werd",0,"00","Grundtarif",33.3,15.7,53.1
1999,41,"041","Werd",1,"01","Verheiratetentarif",54.4,34,76.4
1999,41,"041","Werd",2,"02","Einelternfamilientarif",30.9,9.8,55.35
1999,42,"042","Langstrasse",0,"00","Grundtarif",29.4,13.8,48.1
1999,42,"042","Langstrasse",1,"01","Verheiratetentarif",51.45,33.4,73.1
1999,42,"042","Langstrasse",2,"02","Einelternfamilientarif",30.05,15.8,46
1999,44,"044","Hard",0,"00","Grundtarif",27.2,15,41.85
1999,44,"044","Hard",1,"01","Verheiratetentarif",51.5,35.8,69
1999,44,"044","Hard",2,"02","Einelternfamilientarif",30.1,13.7,42.6
1999,51,"051","Gewerbeschule",0,"00","Grundtarif",32.1,16.1,48.7
1999,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",54,37.7,72.9
1999,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",30.25,16.7,46
1999,52,"052","Escher Wyss",0,"00","Grundtarif",35.5,18.2,56.8
1999,52,"052","Escher Wyss",1,"01","Verheiratetentarif",55.45,34.9,77.9
1999,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",39.85,18.65,70.6
1999,61,"061","Unterstrass",0,"00","Grundtarif",36.8,19.5,56.8
1999,61,"061","Unterstrass",1,"01","Verheiratetentarif",63.8,45.6,89.85
1999,61,"061","Unterstrass",2,"02","Einelternfamilientarif",34.2,19.9,50
1999,63,"063","Oberstrass",0,"00","Grundtarif",41.55,19.6,66.5
1999,63,"063","Oberstrass",1,"01","Verheiratetentarif",91,58.7,149
1999,63,"063","Oberstrass",2,"02","Einelternfamilientarif",49,30.4,93.3
1999,71,"071","Fluntern",0,"00","Grundtarif",46.4,17.1,77.6
1999,71,"071","Fluntern",1,"01","Verheiratetentarif",113.3,70.4,199.8
1999,71,"071","Fluntern",2,"02","Einelternfamilientarif",50.3,31.2,89.1
1999,72,"072","Hottingen",0,"00","Grundtarif",41.1,18.2,66.1
1999,72,"072","Hottingen",1,"01","Verheiratetentarif",93.8,58.35,153.55
1999,72,"072","Hottingen",2,"02","Einelternfamilientarif",46.1,20.9,74.9
1999,73,"073","Hirslanden",0,"00","Grundtarif",38.9,18.1,61
1999,73,"073","Hirslanden",1,"01","Verheiratetentarif",79.5,50.1,135.6
1999,73,"073","Hirslanden",2,"02","Einelternfamilientarif",44.6,27.3,67
1999,74,"074","Witikon",0,"00","Grundtarif",42.6,20,64.7
1999,74,"074","Witikon",1,"01","Verheiratetentarif",85.2,57.3,129.1
1999,74,"074","Witikon",2,"02","Einelternfamilientarif",43.7,26.5,70.7
1999,81,"081","Seefeld",0,"00","Grundtarif",42.2,21.2,65.4
1999,81,"081","Seefeld",1,"01","Verheiratetentarif",75.8,47,120.8
1999,81,"081","Seefeld",2,"02","Einelternfamilientarif",36.5,19.5,55
1999,82,"082","Mühlebach",0,"00","Grundtarif",40.2,20.3,62
1999,82,"082","Mühlebach",1,"01","Verheiratetentarif",77.5,50.5,115.7
1999,82,"082","Mühlebach",2,"02","Einelternfamilientarif",47.1,25.3,63.5
1999,83,"083","Weinegg",0,"00","Grundtarif",40,17.5,60.9
1999,83,"083","Weinegg",1,"01","Verheiratetentarif",78.75,55.4,127.4
1999,83,"083","Weinegg",2,"02","Einelternfamilientarif",41.1,27.1,61.5
1999,91,"091","Albisrieden",0,"00","Grundtarif",34.9,20,51
1999,91,"091","Albisrieden",1,"01","Verheiratetentarif",61,45.6,83.9
1999,91,"091","Albisrieden",2,"02","Einelternfamilientarif",35.6,20.8,49.5
1999,92,"092","Altstetten",0,"00","Grundtarif",33.5,18.4,49.5
1999,92,"092","Altstetten",1,"01","Verheiratetentarif",58.2,43.1,78.3
1999,92,"092","Altstetten",2,"02","Einelternfamilientarif",32.5,16.4,45.9
1999,101,"101","Höngg",0,"00","Grundtarif",42.1,21.6,61.9
1999,101,"101","Höngg",1,"01","Verheiratetentarif",74.9,54.2,106.4
1999,101,"101","Höngg",2,"02","Einelternfamilientarif",39.7,23.45,57.95
1999,102,"102","Wipkingen",0,"00","Grundtarif",34.4,18.2,52.4
1999,102,"102","Wipkingen",1,"01","Verheiratetentarif",59.4,41.9,81.9
1999,102,"102","Wipkingen",2,"02","Einelternfamilientarif",35.3,18.7,49.3
1999,111,"111","Affoltern",0,"00","Grundtarif",32.8,17.5,48.65
1999,111,"111","Affoltern",1,"01","Verheiratetentarif",60.6,44.4,81.3
1999,111,"111","Affoltern",2,"02","Einelternfamilientarif",33.55,19.2,47.4
1999,115,"115","Oerlikon",0,"00","Grundtarif",37,20,53.95
1999,115,"115","Oerlikon",1,"01","Verheiratetentarif",63.85,42.9,89.7
1999,115,"115","Oerlikon",2,"02","Einelternfamilientarif",37.05,23.6,54.7
1999,119,"119","Seebach",0,"00","Grundtarif",32,17.7,48.3
1999,119,"119","Seebach",1,"01","Verheiratetentarif",56.7,40,77.7
1999,119,"119","Seebach",2,"02","Einelternfamilientarif",32.1,16.3,46.4
1999,121,"121","Saatlen",0,"00","Grundtarif",27.3,15,41.5
1999,121,"121","Saatlen",1,"01","Verheiratetentarif",53.6,39.4,69.6
1999,121,"121","Saatlen",2,"02","Einelternfamilientarif",28.3,14.15,42.25
1999,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",30,17.5,45
1999,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",56.8,39.9,75.6
1999,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",29.7,12.4,47.8
1999,123,"123","Hirzenbach",0,"00","Grundtarif",26.6,14.9,42
1999,123,"123","Hirzenbach",1,"01","Verheiratetentarif",55,40.4,70.9
1999,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",32.1,17.3,40.2
2000,11,"011","Rathaus",0,"00","Grundtarif",42.8,19.4,70.4
2000,11,"011","Rathaus",1,"01","Verheiratetentarif",85.45,51.8,131.6
2000,11,"011","Rathaus",2,"02","Einelternfamilientarif",52.8,26.8,110.2
2000,12,"012","Hochschulen",0,"00","Grundtarif",32.35,13.55,59.45
2000,12,"012","Hochschulen",1,"01","Verheiratetentarif",96.65,53.35,188
2000,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2000,13,"013","Lindenhof",0,"00","Grundtarif",45.2,21.9,77.4
2000,13,"013","Lindenhof",1,"01","Verheiratetentarif",115.1,72.6,201.3
2000,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2000,14,"014","City",0,"00","Grundtarif",37.25,13.6,68.2
2000,14,"014","City",1,"01","Verheiratetentarif",75.9,50.4,102.1
2000,14,"014","City",2,"02","Einelternfamilientarif",,,
2000,21,"021","Wollishofen",0,"00","Grundtarif",38,20,58.4
2000,21,"021","Wollishofen",1,"01","Verheiratetentarif",69.8,51,100
2000,21,"021","Wollishofen",2,"02","Einelternfamilientarif",38.3,23.1,57.8
2000,23,"023","Leimbach",0,"00","Grundtarif",32.85,18.4,51.9
2000,23,"023","Leimbach",1,"01","Verheiratetentarif",69.4,48.6,93.5
2000,23,"023","Leimbach",2,"02","Einelternfamilientarif",41.5,25,59.3
2000,24,"024","Enge",0,"00","Grundtarif",45.8,21.6,71.2
2000,24,"024","Enge",1,"01","Verheiratetentarif",87.1,55.4,142.7
2000,24,"024","Enge",2,"02","Einelternfamilientarif",44.95,20.5,75
2000,31,"031","Alt-Wiedikon",0,"00","Grundtarif",38.9,21.1,57.4
2000,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",64.6,42.7,93
2000,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",38.35,22.55,56.05
2000,33,"033","Friesenberg",0,"00","Grundtarif",28,12.2,44.5
2000,33,"033","Friesenberg",1,"01","Verheiratetentarif",63.4,47.3,82.3
2000,33,"033","Friesenberg",2,"02","Einelternfamilientarif",36.4,20,49
2000,34,"034","Sihlfeld",0,"00","Grundtarif",34.1,18.3,51.5
2000,34,"034","Sihlfeld",1,"01","Verheiratetentarif",56.4,38.2,75.3
2000,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",30.7,14.8,44.1
2000,41,"041","Werd",0,"00","Grundtarif",35.4,17,55.6
2000,41,"041","Werd",1,"01","Verheiratetentarif",56.25,36,80.8
2000,41,"041","Werd",2,"02","Einelternfamilientarif",30,17.7,48.9
2000,42,"042","Langstrasse",0,"00","Grundtarif",31.4,15,50.3
2000,42,"042","Langstrasse",1,"01","Verheiratetentarif",53,34.7,76
2000,42,"042","Langstrasse",2,"02","Einelternfamilientarif",34.05,15,48
2000,44,"044","Hard",0,"00","Grundtarif",28.1,15.6,43.2
2000,44,"044","Hard",1,"01","Verheiratetentarif",53.4,37.4,70
2000,44,"044","Hard",2,"02","Einelternfamilientarif",31.2,14.4,44.3
2000,51,"051","Gewerbeschule",0,"00","Grundtarif",34.6,17.7,51.7
2000,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",55.95,40,75.8
2000,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",33.75,21.45,45
2000,52,"052","Escher Wyss",0,"00","Grundtarif",40.4,20.6,62.3
2000,52,"052","Escher Wyss",1,"01","Verheiratetentarif",59.1,40.4,80.7
2000,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",34.45,15.3,50
2000,61,"061","Unterstrass",0,"00","Grundtarif",38,20,58.5
2000,61,"061","Unterstrass",1,"01","Verheiratetentarif",66.3,46.7,94.1
2000,61,"061","Unterstrass",2,"02","Einelternfamilientarif",37.45,22.4,52.5
2000,63,"063","Oberstrass",0,"00","Grundtarif",43.6,20.7,70.3
2000,63,"063","Oberstrass",1,"01","Verheiratetentarif",97.2,65,161
2000,63,"063","Oberstrass",2,"02","Einelternfamilientarif",51.05,28.35,95.6
2000,71,"071","Fluntern",0,"00","Grundtarif",48.2,17.9,80
2000,71,"071","Fluntern",1,"01","Verheiratetentarif",127.6,76.6,226.7
2000,71,"071","Fluntern",2,"02","Einelternfamilientarif",55.85,32.3,103.3
2000,72,"072","Hottingen",0,"00","Grundtarif",42.7,18.8,71.2
2000,72,"072","Hottingen",1,"01","Verheiratetentarif",101.7,62.2,172.3
2000,72,"072","Hottingen",2,"02","Einelternfamilientarif",53.7,29.5,90
2000,73,"073","Hirslanden",0,"00","Grundtarif",40,19.4,63.9
2000,73,"073","Hirslanden",1,"01","Verheiratetentarif",86.9,55.5,141.3
2000,73,"073","Hirslanden",2,"02","Einelternfamilientarif",47.4,27.45,68.4
2000,74,"074","Witikon",0,"00","Grundtarif",44.4,20.7,67.1
2000,74,"074","Witikon",1,"01","Verheiratetentarif",88.4,57.7,140.9
2000,74,"074","Witikon",2,"02","Einelternfamilientarif",47.4,29.75,68.9
2000,81,"081","Seefeld",0,"00","Grundtarif",46.2,23.8,70.8
2000,81,"081","Seefeld",1,"01","Verheiratetentarif",83,50.9,132.4
2000,81,"081","Seefeld",2,"02","Einelternfamilientarif",44.2,19.65,63.9
2000,82,"082","Mühlebach",0,"00","Grundtarif",43,21,66
2000,82,"082","Mühlebach",1,"01","Verheiratetentarif",83.4,52.7,122
2000,82,"082","Mühlebach",2,"02","Einelternfamilientarif",45.7,26,74.4
2000,83,"083","Weinegg",0,"00","Grundtarif",41.95,20,63.6
2000,83,"083","Weinegg",1,"01","Verheiratetentarif",84,60,134.4
2000,83,"083","Weinegg",2,"02","Einelternfamilientarif",43.85,27.2,58.7
2000,91,"091","Albisrieden",0,"00","Grundtarif",35.7,20.3,52.8
2000,91,"091","Albisrieden",1,"01","Verheiratetentarif",63.4,46.6,88
2000,91,"091","Albisrieden",2,"02","Einelternfamilientarif",36.1,23,50.9
2000,92,"092","Altstetten",0,"00","Grundtarif",34.8,19.2,51.2
2000,92,"092","Altstetten",1,"01","Verheiratetentarif",60.3,44.8,81.2
2000,92,"092","Altstetten",2,"02","Einelternfamilientarif",32.8,15.1,46
2000,101,"101","Höngg",0,"00","Grundtarif",43.4,22.5,64.4
2000,101,"101","Höngg",1,"01","Verheiratetentarif",77.9,55.8,110.15
2000,101,"101","Höngg",2,"02","Einelternfamilientarif",40.9,25,59
2000,102,"102","Wipkingen",0,"00","Grundtarif",36.9,19.1,55.3
2000,102,"102","Wipkingen",1,"01","Verheiratetentarif",62.1,44.1,86.1
2000,102,"102","Wipkingen",2,"02","Einelternfamilientarif",37.8,21,53.45
2000,111,"111","Affoltern",0,"00","Grundtarif",33.6,17.9,50
2000,111,"111","Affoltern",1,"01","Verheiratetentarif",62.9,45.8,83.4
2000,111,"111","Affoltern",2,"02","Einelternfamilientarif",34.8,22,49.5
2000,115,"115","Oerlikon",0,"00","Grundtarif",38.3,20.3,56.2
2000,115,"115","Oerlikon",1,"01","Verheiratetentarif",65.6,45.3,93.1
2000,115,"115","Oerlikon",2,"02","Einelternfamilientarif",39.4,21.55,55.35
2000,119,"119","Seebach",0,"00","Grundtarif",33.2,17.9,49.7
2000,119,"119","Seebach",1,"01","Verheiratetentarif",58.6,41.6,79.8
2000,119,"119","Seebach",2,"02","Einelternfamilientarif",34.25,18.25,47.85
2000,121,"121","Saatlen",0,"00","Grundtarif",29,15.4,42.8
2000,121,"121","Saatlen",1,"01","Verheiratetentarif",54.9,40.3,72.1
2000,121,"121","Saatlen",2,"02","Einelternfamilientarif",29.6,17.8,44.1
2000,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",31.6,18.1,46.9
2000,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",57.9,40.2,77
2000,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",30,12.8,43.5
2000,123,"123","Hirzenbach",0,"00","Grundtarif",28.1,15.3,42.5
2000,123,"123","Hirzenbach",1,"01","Verheiratetentarif",56.3,41.5,73.1
2000,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",32.8,15.4,44.6
2001,11,"011","Rathaus",0,"00","Grundtarif",45,19.45,72.75
2001,11,"011","Rathaus",1,"01","Verheiratetentarif",93.3,52.2,141.7
2001,11,"011","Rathaus",2,"02","Einelternfamilientarif",51.5,27.1,106.7
2001,12,"012","Hochschulen",0,"00","Grundtarif",35.3,12.1,62.6
2001,12,"012","Hochschulen",1,"01","Verheiratetentarif",99.65,47,191.3
2001,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2001,13,"013","Lindenhof",0,"00","Grundtarif",48.45,21.5,85.3
2001,13,"013","Lindenhof",1,"01","Verheiratetentarif",128.55,84.2,200.45
2001,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2001,14,"014","City",0,"00","Grundtarif",35.55,14,64.3
2001,14,"014","City",1,"01","Verheiratetentarif",76.95,47.4,104
2001,14,"014","City",2,"02","Einelternfamilientarif",,,
2001,21,"021","Wollishofen",0,"00","Grundtarif",39.8,20.7,60.5
2001,21,"021","Wollishofen",1,"01","Verheiratetentarif",73.4,52.8,105.9
2001,21,"021","Wollishofen",2,"02","Einelternfamilientarif",40.4,25,59.48
2001,23,"023","Leimbach",0,"00","Grundtarif",35,19.7,53.5
2001,23,"023","Leimbach",1,"01","Verheiratetentarif",70.3,48.9,97.6
