"Jahr","AlterLang","AlterSort","GeschlechtLang","GeschlechtSort","ErwerbstatusLang","ErwerbstatusSort","WgtFreq","LowerCLWgtFreq","UpperCLWgtFreq","RowPercent","RowLowerCL","RowUpperCL"
"2021/2022","15-24 Jahre",1,"Total",0,"Teilzeiterwerbstätige (< 50%)",3,2900,2300,3500,9.18932634176462,7.26207357576943,11.1165791077598
"2021/2022","15-24 Jahre",1,"Total",0,"Selbstständige",4,1100,700,1500,3.37730383185176,2.10301745926318,4.65159020444034
"2021/2022","15-24 Jahre",1,"Total",0,"Lehrlinge",5,5700,4800,6500,18.0088675744728,15.5091627876741,20.5085723612716
"2021/2022","15-24 Jahre",1,"Total",0,"Erwerbslose",6,1400,900,2000,4.59672233621694,2.99650433864985,6.19694033378403
"2021/2022","15-24 Jahre",1,"Total",0,"In Ausbildung",7,10800,9600,12100,34.379337637388,31.079215731268,37.6794595435079
"2021/2022","15-24 Jahre",1,"Total",0,"Haushaltsführende Personen",8,200,0,300,0.58085159983573,0.07080617291357,1.0908970267579
"2021/2022","15-24 Jahre",1,"Total",0,"Rentner*innen",9,0,0,100,0.11261394637264,0,0.28688327429388
"2021/2022","15-24 Jahre",1,"Total",0,"Andere Nichterwerbspersonen",10,2300,1700,3000,7.37774896513251,5.47149288694947,9.28400504331556
"2021/2022","15-24 Jahre",1,"Maenner",1,"Total",0,17000,15400,18700,100,_,_
"2021/2022","15-24 Jahre",1,"Maenner",1,"Vollzeiterwerbstätige (>= 90%)",1,3000,2200,3800,17.5546260723165,13.3004157680495,21.8088363765834
"2021/2022","15-24 Jahre",1,"Maenner",1,"Teilzeiterwerbstätige (50-89%)",2,600,200,900,3.25045456868528,1.46746016886347,5.0334489685071
"2021/2022","15-24 Jahre",1,"Maenner",1,"Teilzeiterwerbstätige (< 50%)",3,1500,1100,1900,8.89299820428873,6.41745199104601,11.3685444175314
"2021/2022","15-24 Jahre",1,"Maenner",1,"Selbstständige",4,700,400,1100,4.28423941122669,2.37198416346447,6.19649465898891
"2021/2022","15-24 Jahre",1,"Maenner",1,"Lehrlinge",5,3100,2500,3800,18.4904995266058,14.9874657375921,21.9935333156196
"2021/2022","15-24 Jahre",1,"Maenner",1,"Erwerbslose",6,900,500,1400,5.46855881219605,3.01414513525422,7.92297248913787
"2021/2022","15-24 Jahre",1,"Maenner",1,"In Ausbildung",7,5800,4900,6800,34.1942551842842,29.4979534485574,38.890556920011
"2021/2022","15-24 Jahre",1,"Maenner",1,"Haushaltsführende Personen",8,,,,,,
"2021/2022","15-24 Jahre",1,"Maenner",1,"Rentner*innen",9,0,0,100,0.20851473345478,0,0.53121621315249
"2021/2022","15-24 Jahre",1,"Maenner",1,"Andere Nichterwerbspersonen",10,1300,800,1800,7.65585348694184,4.79851551055169,10.513191463332
"2021/2022","15-24 Jahre",1,"Frauen",2,"Total",0,14500,13100,15900,100,_,_
"2021/2022","15-24 Jahre",1,"Frauen",2,"Vollzeiterwerbstätige (>= 90%)",1,2400,1700,3000,16.3991767630634,12.4735905364667,20.3247629896602
"2021/2022","15-24 Jahre",1,"Frauen",2,"Teilzeiterwerbstätige (50-89%)",2,1100,700,1500,7.82418488371496,5.10627072522648,10.5420990422034
"2021/2022","15-24 Jahre",1,"Frauen",2,"Teilzeiterwerbstätige (< 50%)",3,1400,900,1800,9.53729721872767,6.52379482196889,12.5507996154864
"2021/2022","15-24 Jahre",1,"Frauen",2,"Selbstständige",4,300,100,600,2.3123115851072,0.689607878078,3.93501529213639
"2021/2022","15-24 Jahre",1,"Frauen",2,"Lehrlinge",5,2500,2000,3100,17.4432989646719,13.8871390912186,20.9994588381253
"2021/2022","15-24 Jahre",1,"Frauen",2,"Erwerbslose",6,500,200,800,3.57294610727377,1.63296859310244,5.51292362144509
"2021/2022","15-24 Jahre",1,"Frauen",2,"In Ausbildung",7,5000,4200,5800,34.5966754307733,30.0053723430004,39.1879785185463
"2021/2022","15-24 Jahre",1,"Frauen",2,"Haushaltsführende Personen",8,200,0,300,1.26293141278186,0.15814643415547,2.36771639140826
"2021/2022","15-24 Jahre",1,"Frauen",2,"Rentner*innen",9,,,,,,
"2021/2022","15-24 Jahre",1,"Frauen",2,"Andere Nichterwerbspersonen",10,1000,700,1400,7.05117763388574,4.62119337560292,9.48116189216855
"2021/2022","25-39 Jahre",2,"Total",0,"Total",0,134000,130000,138100,100,_,_
"2021/2022","25-39 Jahre",2,"Total",0,"Vollzeiterwerbstätige (>= 90%)",1,77500,74100,80800,57.8091965942954,56.0620841368833,59.5563090517074
"2021/2022","25-39 Jahre",2,"Total",0,"Teilzeiterwerbstätige (50-89%)",2,24100,22200,25900,17.9491425699941,16.6354253146838,19.2628598253045
"2021/2022","25-39 Jahre",2,"Total",0,"Teilzeiterwerbstätige (< 50%)",3,7800,6600,8900,5.81340071469595,4.97826458042901,6.64853684896289
"2021/2022","25-39 Jahre",2,"Total",0,"Selbstständige",4,9400,8200,10600,7.02839828075454,6.1601890761939,7.89660748531518
"2021/2022","25-39 Jahre",2,"Total",0,"Lehrlinge",5,600,300,1000,0.4762312335423,0.23803832733246,0.71442413975215
"2021/2022","25-39 Jahre",2,"Total",0,"Erwerbslose",6,5300,4400,6300,3.97553431179445,3.28005405729002,4.67101456629888
"2021/2022","25-39 Jahre",2,"Total",0,"In Ausbildung",7,2500,1900,3200,1.88180557977844,1.39201203414182,2.37159912541505
"2021/2022","25-39 Jahre",2,"Total",0,"Haushaltsführende Personen",8,2600,1900,3300,1.94707021533766,1.41194175645963,2.48219867421568
"2021/2022","25-39 Jahre",2,"Total",0,"Rentner*innen",9,600,200,1000,0.46008186020994,0.16181519846094,0.75834852195893
"2021/2022","25-39 Jahre",2,"Total",0,"Andere Nichterwerbspersonen",10,3600,2700,4400,2.65913863959709,2.03913718667448,3.27914009251971
"2021/2022","25-39 Jahre",2,"Maenner",1,"Total",0,70200,66800,73500,100,_,_
"2021/2022","25-39 Jahre",2,"Maenner",1,"Vollzeiterwerbstätige (>= 90%)",1,47000,44200,49800,66.9597646308824,64.5962640518677,69.3232652098971
"2021/2022","25-39 Jahre",2,"Maenner",1,"Teilzeiterwerbstätige (50-89%)",2,8400,7200,9600,11.9558895910978,10.3527608135078,13.5590183686877
"2021/2022","25-39 Jahre",2,"Maenner",1,"Teilzeiterwerbstätige (< 50%)",3,2100,1400,2700,2.92593966823564,2.05938995075998,3.7924893857113
"2021/2022","25-39 Jahre",2,"Maenner",1,"Selbstständige",4,5900,4900,6800,8.38761430932097,7.07135921563752,9.70386940300443
"2021/2022","25-39 Jahre",2,"Maenner",1,"Lehrlinge",5,300,100,500,0.42123520555173,0.10875016496353,0.73372024613992
"2021/2022","25-39 Jahre",2,"Maenner",1,"Erwerbslose",6,2900,2200,3600,4.10347856035989,3.1032088890369,5.10374823168288
"2021/2022","25-39 Jahre",2,"Maenner",1,"In Ausbildung",7,1500,1000,2000,2.16611104786931,1.43744692008904,2.89477517564958
"2021/2022","25-39 Jahre",2,"Maenner",1,"Haushaltsführende Personen",8,100,0,200,0.16171424946655,0,0.35513353568046
"2021/2022","25-39 Jahre",2,"Maenner",1,"Rentner*innen",9,600,200,900,0.79594444211218,0.25086376399641,1.34102512022795
"2021/2022","25-39 Jahre",2,"Maenner",1,"Andere Nichterwerbspersonen",10,1500,900,2000,2.12230829510349,1.35947618505183,2.88514040515515
"2021/2022","25-39 Jahre",2,"Frauen",2,"Total",0,63900,61000,66800,100,_,_
"2021/2022","25-39 Jahre",2,"Frauen",2,"Vollzeiterwerbstätige (>= 90%)",1,30500,28400,32600,47.7599020139284,45.3032104781603,50.2165935496965
"2021/2022","25-39 Jahre",2,"Frauen",2,"Teilzeiterwerbstätige (50-89%)",2,15700,14200,17200,24.5310251852351,22.4570939708947,26.6049563995755
"2021/2022","25-39 Jahre",2,"Frauen",2,"Teilzeiterwerbstätige (< 50%)",3,5700,4800,6700,8.98445485354233,7.53318152978331,10.4357281773013
"2021/2022","25-39 Jahre",2,"Frauen",2,"Selbstständige",4,3500,2800,4300,5.53568632945197,4.42822982826125,6.64314283064268
"2021/2022","25-39 Jahre",2,"Frauen",2,"Lehrlinge",5,300,100,600,0.53662871748184,0.17334573685571,0.89991169810798
"2021/2022","25-39 Jahre",2,"Frauen",2,"Erwerbslose",6,2400,1800,3100,3.83502396986191,2.87441025658055,4.79563768314327
"2021/2022","25-39 Jahre",2,"Frauen",2,"In Ausbildung",7,1000,600,1400,1.5695769412687,0.92484310778785,2.21431077474954
"2021/2022","25-39 Jahre",2,"Frauen",2,"Haushaltsführende Personen",8,2500,1800,3200,3.90777560107089,2.8194315522922,4.99611964984959
"2021/2022","25-39 Jahre",2,"Frauen",2,"Rentner*innen",9,100,0,200,0.09123240621285,0,0.26996490422717
"2021/2022","25-39 Jahre",2,"Frauen",2,"Andere Nichterwerbspersonen",10,2100,1400,2700,3.24869398194591,2.25544929898522,4.24193866490659
"2021/2022","40-54 Jahre",3,"Total",0,"Total",0,93300,90100,96400,100,_,_
"2021/2022","40-54 Jahre",3,"Total",0,"Vollzeiterwerbstätige (>= 90%)",1,42700,40500,44900,45.748036244339,43.8444722477844,47.6516002408935
"2021/2022","40-54 Jahre",3,"Total",0,"Teilzeiterwerbstätige (50-89%)",2,22300,20600,23900,23.8596415510579,22.248298389149,25.4709847129667
"2021/2022","40-54 Jahre",3,"Total",0,"Teilzeiterwerbstätige (< 50%)",3,4900,4100,5700,5.26441757918966,4.42906860384624,6.09976655453308
"2021/2022","40-54 Jahre",3,"Total",0,"Selbstständige",4,11400,10100,12600,12.1800141649876,10.9349659485817,13.4250623813936
"2021/2022","40-54 Jahre",3,"Total",0,"Lehrlinge",5,200,0,300,0.19684448464944,0.0435207242894,0.35016824500948
"2021/2022","40-54 Jahre",3,"Total",0,"Erwerbslose",6,3600,2800,4300,3.8427312796985,3.06241924076711,4.6230433186299
"2021/2022","40-54 Jahre",3,"Total",0,"In Ausbildung",7,400,200,600,0.42176229677319,0.18278301701754,0.66074157652883
"2021/2022","40-54 Jahre",3,"Total",0,"Haushaltsführende Personen",8,2100,1600,2500,2.20564574876074,1.69145590167287,2.71983559584861
"2021/2022","40-54 Jahre",3,"Total",0,"Rentner*innen",9,1100,600,1500,1.14343867257627,0.68995176810943,1.59692557704312
"2021/2022","40-54 Jahre",3,"Total",0,"Andere Nichterwerbspersonen",10,4800,3700,5900,5.13746797796756,4.03124159525012,6.24369436068499
"2021/2022","40-54 Jahre",3,"Maenner",1,"Total",0,48800,46200,51300,100,_,_
"2021/2022","40-54 Jahre",3,"Maenner",1,"Vollzeiterwerbstätige (>= 90%)",1,29400,27500,31300,60.3579007837831,57.6090732279505,63.1067283396158
"2021/2022","40-54 Jahre",3,"Maenner",1,"Teilzeiterwerbstätige (50-89%)",2,6000,5000,7000,12.305085988133,10.4413940772338,14.1687778990322
"2021/2022","40-54 Jahre",3,"Maenner",1,"Teilzeiterwerbstätige (< 50%)",3,800,500,1200,1.73419184584071,0.99298665920288,2.47539703247853
"2021/2022","40-54 Jahre",3,"Maenner",1,"Selbstständige",4,7300,6300,8300,14.9113439009325,12.9703213474806,16.8523664543845
"2021/2022","40-54 Jahre",3,"Maenner",1,"Lehrlinge",5,0,0,100,0.05334206286998,0,0.15789139979534
"2021/2022","40-54 Jahre",3,"Maenner",1,"Erwerbslose",6,2000,1400,2600,4.06954946408483,2.88051606709161,5.25858286107804
"2021/2022","40-54 Jahre",3,"Maenner",1,"In Ausbildung",7,0,0,100,0.07736979571833,0,0.18464159549935
"2021/2022","40-54 Jahre",3,"Maenner",1,"Haushaltsführende Personen",8,100,0,200,0.25698303307724,0.0766810541638,0.43728501199068
"2021/2022","40-54 Jahre",3,"Maenner",1,"Rentner*innen",9,700,400,1100,1.50043854024722,0.762726469905,2.23815061058943
"2021/2022","40-54 Jahre",3,"Maenner",1,"Andere Nichterwerbspersonen",10,2300,1500,3100,4.73379458531288,3.16270778853351,6.30488138209226
"2021/2022","40-54 Jahre",3,"Frauen",2,"Total",0,44500,42300,46800,100,_,_
"2021/2022","40-54 Jahre",3,"Frauen",2,"Vollzeiterwerbstätige (>= 90%)",1,13200,12000,14500,29.7453981320371,27.3065440031858,32.1842522608885
"2021/2022","40-54 Jahre",3,"Frauen",2,"Teilzeiterwerbstätige (50-89%)",2,16300,14900,17600,36.5157049062494,33.9638266442964,39.0675831682024
"2021/2022","40-54 Jahre",3,"Frauen",2,"Teilzeiterwerbstätige (< 50%)",3,4100,3400,4800,9.13118340121336,7.60623878408443,10.6561280183422
"2021/2022","40-54 Jahre",3,"Frauen",2,"Selbstständige",4,4100,3400,4800,9.18830392621784,7.69698819461,10.6796196578256
"2021/2022","40-54 Jahre",3,"Frauen",2,"Lehrlinge",5,200,0,300,0.3540271414616,0.05407727183395,0.65397701108926
"2021/2022","40-54 Jahre",3,"Frauen",2,"Erwerbslose",6,1600,1200,2000,3.59429028202709,2.60679334876316,4.58178721529102
"2021/2022","40-54 Jahre",3,"Frauen",2,"In Ausbildung",7,400,100,600,0.79898609293448,0.31325068639408,1.28472149947488
"2021/2022","40-54 Jahre",3,"Frauen",2,"Haushaltsführende Personen",8,1900,1500,2400,4.34007650667965,3.29252383980932,5.38762917354998
"2021/2022","40-54 Jahre",3,"Frauen",2,"Rentner*innen",9,300,100,600,0.75240563643458,0.25396412466686,1.2508471482023
"2021/2022","40-54 Jahre",3,"Frauen",2,"Andere Nichterwerbspersonen",10,2500,1800,3200,5.57962397474476,4.02618467692603,7.1330632725635
"2021/2022","55-64 Jahre",4,"Total",0,"Total",0,43500,41300,45600,100,_,_
"2021/2022","55-64 Jahre",4,"Total",0,"Vollzeiterwerbstätige (>= 90%)",1,14700,13500,15900,33.7937254960201,31.3483384293324,36.2391125627078
"2021/2022","55-64 Jahre",4,"Total",0,"Teilzeiterwerbstätige (50-89%)",2,8100,7200,9000,18.6029849540189,16.6181978478069,20.5877720602309
"2021/2022","55-64 Jahre",4,"Total",0,"Teilzeiterwerbstätige (< 50%)",3,2900,2300,3500,6.60012476757815,5.28608213555001,7.91416739960629
"2021/2022","55-64 Jahre",4,"Total",0,"Selbstständige",4,6800,5900,7800,15.7178656885339,13.7397462953359,17.6959850817319
"2021/2022","55-64 Jahre",4,"Total",0,"Lehrlinge",5,,,,,,
"2021/2022","55-64 Jahre",4,"Total",0,"Erwerbslose",6,1000,700,1400,2.37767762736175,1.57953370075487,3.17582155396864
"2021/2022","55-64 Jahre",4,"Total",0,"In Ausbildung",7,0,0,100,0.07264268314222,0,0.17572215191041
"2021/2022","55-64 Jahre",4,"Total",0,"Haushaltsführende Personen",8,900,600,1300,2.14775684787867,1.33802151090116,2.95749218485618
"2021/2022","55-64 Jahre",4,"Total",0,"Rentner*innen",9,5400,4500,6300,12.3529304252029,10.4127011342996,14.2931597161062
"2021/2022","55-64 Jahre",4,"Total",0,"Andere Nichterwerbspersonen",10,3600,2800,4400,8.33429151026329,6.60298438596289,10.0655986345636
"2021/2022","55-64 Jahre",4,"Maenner",1,"Total",0,20600,19000,22200,100,_,_
"2021/2022","55-64 Jahre",4,"Maenner",1,"Vollzeiterwerbstätige (>= 90%)",1,9500,8500,10500,45.9945697324191,42.0889914616713,49.900148003167
"2021/2022","55-64 Jahre",4,"Maenner",1,"Teilzeiterwerbstätige (50-89%)",2,2000,1600,2500,9.70613828339886,7.5879616317622,11.8243149350355
"2021/2022","55-64 Jahre",4,"Maenner",1,"Teilzeiterwerbstätige (< 50%)",3,600,300,900,2.7087351303829,1.29016322151151,4.12730703925428
"2021/2022","55-64 Jahre",4,"Maenner",1,"Selbstständige",4,4200,3400,4900,20.2222756607233,16.9530866869303,23.4914646345162
"2021/2022","55-64 Jahre",4,"Maenner",1,"Lehrlinge",5,,,,,,
"2021/2022","55-64 Jahre",4,"Maenner",1,"Erwerbslose",6,500,200,700,2.323604241115,1.15723140814106,3.48997707408895
"2021/2022","55-64 Jahre",4,"Maenner",1,"In Ausbildung",7,0,0,100,0.09329590429771,0,0.27615910484147
"2021/2022","55-64 Jahre",4,"Maenner",1,"Haushaltsführende Personen",8,300,100,500,1.56055111296685,0.54304522214375,2.57805700378996
"2021/2022","55-64 Jahre",4,"Maenner",1,"Rentner*innen",9,1400,1000,1900,6.97222939632499,4.74429155550533,9.20016723714466
"2021/2022","55-64 Jahre",4,"Maenner",1,"Andere Nichterwerbspersonen",10,2100,1500,2800,10.4186005383711,7.48483201105049,13.3523690656918
"2021/2022","55-64 Jahre",4,"Frauen",2,"Total",0,22800,21200,24400,100,_,_
"2021/2022","55-64 Jahre",4,"Frauen",2,"Vollzeiterwerbstätige (>= 90%)",1,5200,4500,5900,22.7708502383527,19.8823318481115,25.659368628594
"2021/2022","55-64 Jahre",4,"Frauen",2,"Teilzeiterwerbstätige (50-89%)",2,6100,5300,6900,26.6408575091218,23.5051418292083,29.7765731890353
"2021/2022","55-64 Jahre",4,"Frauen",2,"Teilzeiterwerbstätige (< 50%)",3,2300,1800,2800,10.1158079218483,7.9902739919567,12.2413418517399
"2021/2022","55-64 Jahre",4,"Frauen",2,"Selbstständige",4,2700,2100,3200,11.6483481804987,9.37471390912646,13.921982451871
"2021/2022","55-64 Jahre",4,"Frauen",2,"Lehrlinge",5,,,,,,
"2021/2022","55-64 Jahre",4,"Frauen",2,"Erwerbslose",6,600,300,800,2.42653032802811,1.33218067362332,3.52087998243289
"2021/2022","55-64 Jahre",4,"Frauen",2,"In Ausbildung",7,0,0,0,0.05398349234731,0,0.15982044195449
"2021/2022","55-64 Jahre",4,"Frauen",2,"Haushaltsführende Personen",8,600,300,900,2.6782689535254,1.44286548745615,3.91367241959465
"2021/2022","55-64 Jahre",4,"Frauen",2,"Rentner*innen",9,3900,3200,4700,17.2141347067214,14.1878553568076,20.2404140566352
"2021/2022","55-64 Jahre",4,"Frauen",2,"Andere Nichterwerbspersonen",10,1500,1000,1900,6.451218669556,4.52798186488291,8.3744554742291
"2021/2022","65 Jahre und älter",5,"Total",0,"Total",0,59300,55400,63200,100,_,_
"2021/2022","65 Jahre und älter",5,"Total",0,"Vollzeiterwerbstätige (>= 90%)",1,300,100,400,0.45349674234554,0.18287777053996,0.72411571415113
"2021/2022","65 Jahre und älter",5,"Total",0,"Teilzeiterwerbstätige (50-89%)",2,700,400,1100,1.24156932328614,0.64147849925821,1.84166014731408
"2021/2022","65 Jahre und älter",5,"Total",0,"Teilzeiterwerbstätige (< 50%)",3,2200,1700,2700,3.7602390131002,2.88602731003165,4.63445071616875
"2021/2022","65 Jahre und älter",5,"Total",0,"Selbstständige",4,3600,2800,4400,6.0921493389456,4.75851311795561,7.4257855599356
"2021/2022","65 Jahre und älter",5,"Total",0,"Lehrlinge",5,,,,,,
"2021/2022","65 Jahre und älter",5,"Total",0,"Erwerbslose",6,100,0,300,0.21302655824105,0.00357011296995,0.42248300351214
"2021/2022","65 Jahre und älter",5,"Total",0,"In Ausbildung",7,0,0,100,0.03088661679647,0,0.09145116106773
"2021/2022","65 Jahre und älter",5,"Total",0,"Haushaltsführende Personen",8,,,,,,
"2021/2022","65 Jahre und älter",5,"Total",0,"Rentner*innen",9,52300,48500,56200,88.2086324072849,86.4767267806131,89.9405380339568
"2021/2022","65 Jahre und älter",5,"Total",0,"Andere Nichterwerbspersonen",10,,,,,,
"2021/2022","65 Jahre und älter",5,"Maenner",1,"Total",0,23700,21300,26100,100,_,_
"2021/2022","65 Jahre und älter",5,"Maenner",1,"Vollzeiterwerbstätige (>= 90%)",1,300,100,400,1.13578849478731,0.45728276153026,1.81429422804435
"2021/2022","65 Jahre und älter",5,"Maenner",1,"Teilzeiterwerbstätige (50-89%)",2,200,100,400,0.95488067153215,0.31848020791846,1.59128113514584
"2021/2022","65 Jahre und älter",5,"Maenner",1,"Teilzeiterwerbstätige (< 50%)",3,900,600,1100,3.62831152227574,2.39845393265728,4.8581691118942
"2021/2022","65 Jahre und älter",5,"Maenner",1,"Selbstständige",4,2100,1500,2700,8.91858864171859,6.47523075007589,11.3619465333612
"2021/2022","65 Jahre und älter",5,"Maenner",1,"Lehrlinge",5,,,,,,
"2021/2022","65 Jahre und älter",5,"Maenner",1,"Erwerbslose",6,100,0,200,0.28459478629583,0,0.67938255692062
"2021/2022","65 Jahre und älter",5,"Maenner",1,"In Ausbildung",7,,,,,,
"2021/2022","65 Jahre und älter",5,"Maenner",1,"Haushaltsführende Personen",8,,,,,,
"2021/2022","65 Jahre und älter",5,"Maenner",1,"Rentner*innen",9,20100,17900,22400,85.0778358833903,82.1699457348722,87.9857260319085
"2021/2022","65 Jahre und älter",5,"Maenner",1,"Andere Nichterwerbspersonen",10,,,,,,
"2021/2022","65 Jahre und älter",5,"Frauen",2,"Total",0,35600,32400,38900,100,_,_
"2021/2022","65 Jahre und älter",5,"Frauen",2,"Vollzeiterwerbstätige (>= 90%)",1,,,,,,
"2021/2022","65 Jahre und älter",5,"Frauen",2,"Teilzeiterwerbstätige (50-89%)",2,500,200,800,1.43212178002124,0.52749327248752,2.33675028755497
"2021/2022","65 Jahre und älter",5,"Frauen",2,"Teilzeiterwerbstätige (< 50%)",3,1400,900,1800,3.8479268491331,2.64373378378627,5.05211991447993
"2021/2022","65 Jahre und älter",5,"Frauen",2,"Selbstständige",4,1500,1000,2000,4.21350869634986,2.71390644953617,5.71311094316354
"2021/2022","65 Jahre und älter",5,"Frauen",2,"Lehrlinge",5,,,,,,
"2021/2022","65 Jahre und älter",5,"Frauen",2,"Erwerbslose",6,100,0,100,0.16545752613398,0,0.39497722726994
"2021/2022","65 Jahre und älter",5,"Frauen",2,"In Ausbildung",7,0,0,100,0.05141592855958,0,0.15226535369754
"2021/2022","65 Jahre und älter",5,"Frauen",2,"Haushaltsführende Personen",8,,,,,,
"2021/2022","65 Jahre und älter",5,"Frauen",2,"Rentner*innen",9,32200,29000,35300,90.2895692198022,88.1625143075865,92.4166241320179
"2021/2022","65 Jahre und älter",5,"Frauen",2,"Andere Nichterwerbspersonen",10,,,,,,
"2023/2024","Total",0,"Total",0,"Total",0,369400,365500,373300,100,_,_
"2023/2024","Total",0,"Total",0,"Vollzeiterwerbstätige (>= 90%)",1,138700,135000,142500,37.5559764612768,36.5357848520491,38.5761680705046
"2023/2024","Total",0,"Total",0,"Teilzeiterwerbstätige (50-89%)",2,65300,62400,68100,17.6634031993105,16.8896906317096,18.4371157669114
"2023/2024","Total",0,"Total",0,"Teilzeiterwerbstätige (< 50%)",3,20400,18600,22200,5.51968737357555,5.04059786107423,5.99877688607687
"2023/2024","Total",0,"Total",0,"Selbstständige",4,32900,30900,35000,8.91885084074068,8.35195112567653,9.48575055580482
"2023/2024","Total",0,"Total",0,"Lehrlinge",5,6400,5400,7400,1.72480711510145,1.45719093445992,1.99242329574298
"2023/2024","Total",0,"Total",0,"Erwerbslose",6,11300,9900,12700,3.04969623470281,2.67101348866854,3.42837898073709
"2023/2024","Total",0,"Total",0,"In Ausbildung",7,16100,14500,17700,4.36853543269396,3.93444556033381,4.80262530505412
"2023/2024","Total",0,"Total",0,"Haushaltsführende Personen",8,5200,4300,6100,1.4002588853104,1.16002898834775,1.64048878227305
"2023/2024","Total",0,"Total",0,"Rentner*innen",9,61100,57200,65100,16.5531733249575,15.5674376997096,17.5389089502053
"2023/2024","Total",0,"Total",0,"Andere Nichterwerbspersonen",10,12000,10600,13400,3.24561113233017,2.86083205880892,3.63039020585142
"2023/2024","Total",0,"Maenner",1,"Total",0,184900,180400,189400,100,_,_
"2023/2024","Total",0,"Maenner",1,"Vollzeiterwerbstätige (>= 90%)",1,88400,85200,91700,47.8201074745055,46.2912106809826,49.3490042680285
"2023/2024","Total",0,"Maenner",1,"Teilzeiterwerbstätige (50-89%)",2,21800,20000,23600,11.7984859391767,10.8544504054881,12.7425214728653
"2023/2024","Total",0,"Maenner",1,"Teilzeiterwerbstätige (< 50%)",3,6800,5700,8000,3.69173648994864,3.08693074070179,4.29654223919548
"2023/2024","Total",0,"Maenner",1,"Selbstständige",4,19300,17700,21000,10.4512113445236,9.58537153179081,11.3170511572565
"2023/2024","Total",0,"Maenner",1,"Lehrlinge",5,3100,2400,3700,1.66163149096628,1.3022536977742,2.02100928415835
"2023/2024","Total",0,"Maenner",1,"Erwerbslose",6,5100,4100,6000,2.73974812167168,2.21436894320927,3.2651273001341
"2023/2024","Total",0,"Maenner",1,"In Ausbildung",7,8300,7100,9500,4.49907093919947,3.85482468771353,5.1433171906854
"2023/2024","Total",0,"Maenner",1,"Haushaltsführende Personen",8,500,200,700,0.24610953686678,0.10682153895085,0.38539753478271
"2023/2024","Total",0,"Maenner",1,"Rentner*innen",9,25700,23100,28400,13.9044212788522,12.5905718337964,15.2182707239079
"2023/2024","Total",0,"Maenner",1,"Andere Nichterwerbspersonen",10,5900,4900,6900,3.18747738428896,2.63471831771213,3.74023645086579
"2023/2024","Total",0,"Frauen",2,"Total",0,184500,180100,188900,100,_,_
"2023/2024","Total",0,"Frauen",2,"Vollzeiterwerbstätige (>= 90%)",1,50300,47800,52800,27.2690022016304,25.9810734006861,28.5569310025746
"2023/2024","Total",0,"Frauen",2,"Teilzeiterwerbstätige (50-89%)",2,43400,41100,45800,23.5413730744217,22.3285247105914,24.754221438252
"2023/2024","Total",0,"Frauen",2,"Teilzeiterwerbstätige (< 50%)",3,13600,12200,15000,7.35170643719943,6.60930193223132,8.09411094216753
"2023/2024","Total",0,"Frauen",2,"Selbstständige",4,13600,12300,15000,7.3830800055284,6.65338426838242,8.11277574267438
"2023/2024","Total",0,"Frauen",2,"Lehrlinge",5,3300,2600,4000,1.78812333919077,1.39144864138408,2.18479803699746
"2023/2024","Total",0,"Frauen",2,"Erwerbslose",6,6200,5200,7200,3.36033415002832,2.81477555829412,3.90589274176251
"2023/2024","Total",0,"Frauen",2,"In Ausbildung",7,7800,6700,8900,4.23770941404111,3.65603740781066,4.81938142027155
"2023/2024","Total",0,"Frauen",2,"Haushaltsführende Personen",8,4700,3900,5600,2.55697684067607,2.09892756369232,3.01502611765981
"2023/2024","Total",0,"Frauen",2,"Rentner*innen",9,35400,32400,38500,19.2078202778611,17.7474472802275,20.6681932754948
"2023/2024","Total",0,"Frauen",2,"Andere Nichterwerbspersonen",10,6100,5100,7100,3.30387425942257,2.76846939848804,3.8392791203571
"2023/2024","15-24 Jahre",1,"Total",0,"Total",0,33900,31700,36200,100,_,_
"2023/2024","15-24 Jahre",1,"Total",0,"Vollzeiterwerbstätige (>= 90%)",1,5600,4600,6600,16.4877835742421,13.7857330143739,19.1898341341103
"2023/2024","15-24 Jahre",1,"Total",0,"Teilzeiterwerbstätige (50-89%)",2,2400,1700,3100,7.02075295608361,5.07986825643772,8.96163765572951
"2023/2024","15-24 Jahre",1,"Total",0,"Teilzeiterwerbstätige (< 50%)",3,4000,3100,4800,11.6783497228224,9.346324698768,14.0103747468768
"2023/2024","15-24 Jahre",1,"Total",0,"Selbstständige",4,700,300,1000,1.96691717026314,1.0109084004127,2.92292594011359
"2023/2024","15-24 Jahre",1,"Total",0,"Lehrlinge",5,5400,4600,6300,16.0421818997275,13.6066100535522,18.4777537459028
"2023/2024","15-24 Jahre",1,"Total",0,"Erwerbslose",6,1400,900,1900,4.25815890048076,2.82202072802105,5.69429707294046
"2023/2024","15-24 Jahre",1,"Total",0,"In Ausbildung",7,13400,11900,14800,39.4495414577515,36.0493648549763,42.8497180605266
"2023/2024","15-24 Jahre",1,"Total",0,"Haushaltsführende Personen",8,100,0,200,0.27743726086378,0,0.66671326931876
"2023/2024","15-24 Jahre",1,"Total",0,"Rentner*innen",9,0,0,100,0.05060125954262,0,0.1498068557622
"2023/2024","15-24 Jahre",1,"Total",0,"Andere Nichterwerbspersonen",10,900,600,1300,2.76827579822247,1.71834405041659,3.81820754602835
